case_id,model,material,deviation_from_pinn_score,deviation_from_ensemble_score,travel_time_ms_pred_abs_diff_pinn,max_displacement_abs_diff_pinn,max_temperature_perturbation_abs_diff_pinn,magnitude_abs_diff_pinn,travel_time_ms_pred_rel_diff_pinn,max_displacement_rel_diff_pinn,max_temperature_perturbation_rel_diff_pinn,magnitude_rel_diff_pinn
case_003_basalt,transformer,basalt,904.0994311435712,0.49141549898084835,0.023663000000000003,0.00157167,364.41929400000004,0.964932,0.2517849352501912,116.87884904596945,3471.7510645872344,27.51602600583107
case_004_basalt,pinn,basalt,0.0,0.9637563056768705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_004_basalt,mgn,basalt,61.65745129072937,0.9308845431668382,3.226102,0.0020309278139241,3.14490325390625,0.964827,34.693745429144684,136.56967771867542,47.93548331516933,27.430898699928044
case_004_basalt,fno,basalt,1116768312.0465806,9158008.411498306,1.626102,66372.492172629,119226.950018,71744.744883,17.487224157767805,4463216173.049078,1817290.0760007729,2039767.5740187143
case_004_basalt,transformer,basalt,1422.1178112628713,0.49532882306848497,0.024655999999999997,0.001570246,364.45896,0.964827,0.2651524927919177,105.59114346102189,5555.184050397744,27.430898699928044
case_005_basalt,pinn,basalt,0.0,0.9601323012689464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_005_basalt,mgn,basalt,55.57847545735211,0.8580803138019508,2.624204,0.0020320488139241003,3.05306325390625,0.964889,27.65638766490677,147.7853575373631,19.391053839621325,27.48110278751727
case_005_basalt,fno,basalt,1207472656.0146737,9158007.915402643,1.424204,66372.49217375,119226.858178,71744.744945,15.009632611607511,4827089988.848001,757250.7458207698,2043369.4552407116
case_005_basalt,transformer,basalt,625.1004071816568,0.49149661724571936,0.022758,0.0015713659999999998,371.32293,0.964889,0.23984570958582038,114.28115532500688,2358.3995249045174,27.48110278751727
case_006_basalt,pinn,basalt,0.0,0.9629285389865581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_006_basalt,mgn,basalt,52.4397431056769,0.9309656577992921,3.223939,0.0020305518139241002,3.01370325390625,0.964772,33.882344904058996,133.17712866445672,15.312988124868204,27.386510729323646
case_006_basalt,fno,basalt,1088948261.6355343,9158007.919315964,1.623939,66372.492172253,119226.818818,71744.74482800001,17.066967241363024,4353150640.72292,605805.7834192594,2036582.968830573
case_006_basalt,transformer,basalt,504.2804461889673,0.49540993770093866,0.022493,0.001569869,371.28357,0.964772,0.23639268110438783,102.96247767019888,1886.5364036752424,27.386510729323646
case_007_basalt,pinn,basalt,0.0,0.9512750356455348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
